

"OS Version",6,1,7601,2,"Service Pack 1",1,0,256,1,x64
"WMV Core Version",12.0.7601.17514
"Codec Enumeration",{73646976-0000-0010-8000-00AA00389B71},
Codec,{73646976-0000-0010-8000-00AA00389B71},0,"Windows Media Video 9 Screen"
"Codec Format",133,"160 kbps, 48 kHz, 7.1 channel 16 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 30 75 45 00 00 00 00 00","62 01 08 00 80 BB 00 00 24 4E 00 00 56 0D 10 00 12 00 10 00 3F 06 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",134,"128 kbps, 48 kHz, 7.1 channel 16 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 60 75 45 00 00 00 00 00","62 01 08 00 80 BB 00 00 82 3E 00 00 AB 0A 10 00 12 00 10 00 3F 06 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",135,"440 kbps, 88 kHz, 2 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 90 75 45 00 00 00 00 00","62 01 02 00 88 58 01 00 DA D6 00 00 E9 27 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",136,"384 kbps, 88 kHz, 2 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 C0 75 45 00 00 00 00 00","62 01 02 00 88 58 01 00 83 BB 00 00 D5 22 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",137,"256 kbps, 88 kHz, 2 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 F0 75 45 00 00 00 00 00","62 01 02 00 88 58 01 00 04 7D 00 00 39 17 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",138,"192 kbps, 88 kHz, 2 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 20 76 45 00 00 00 00 00","62 01 02 00 88 58 01 00 C5 5D 00 00 6B 11 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",139,"128 kbps, 88 kHz, 2 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 50 76 45 00 00 00 00 00","62 01 02 00 88 58 01 00 85 3E 00 00 9D 0B 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",140,"440 kbps, 96 kHz, 2 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 80 76 45 00 00 00 00 00","62 01 02 00 00 77 01 00 DA D6 00 00 AB 24 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",141,"384 kbps, 96 kHz, 2 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 B0 76 45 00 00 00 00 00","62 01 02 00 00 77 01 00 80 BB 00 00 00 20 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",142,"256 kbps, 96 kHz, 2 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 E0 76 45 00 00 00 00 00","62 01 02 00 00 77 01 00 04 7D 00 00 56 15 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",143,"192 kbps, 96 kHz, 2 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 10 77 45 00 00 00 00 00","62 01 02 00 00 77 01 00 C0 5D 00 00 00 10 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",144,"128 kbps, 96 kHz, 2 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 40 77 45 00 00 00 00 00","62 01 02 00 00 77 01 00 82 3E 00 00 AB 0A 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",145,"768 kbps, 96 kHz, 5.1 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 70 77 45 00 00 00 00 00","62 01 06 00 00 77 01 00 00 77 01 00 00 40 18 00 12 00 18 00 3F 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",146,"640 kbps, 96 kHz, 5.1 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 A0 77 45 00 00 00 00 00","62 01 06 00 00 77 01 00 84 38 01 00 56 35 18 00 12 00 18 00 3F 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",147,"440 kbps, 96 kHz, 5.1 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 D0 77 45 00 00 00 00 00","62 01 06 00 00 77 01 00 DA D6 00 00 AB 24 18 00 12 00 18 00 3F 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",148,"384 kbps, 96 kHz, 5.1 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 00 78 45 00 00 00 00 00","62 01 06 00 00 77 01 00 80 BB 00 00 00 20 18 00 12 00 18 00 3F 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",149,"256 kbps, 96 kHz, 5.1 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 30 78 45 00 00 00 00 00","62 01 06 00 00 77 01 00 04 7D 00 00 56 15 18 00 12 00 18 00 3F 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",150,"192 kbps, 96 kHz, 5.1 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 60 78 45 00 00 00 00 00","62 01 06 00 00 77 01 00 C0 5D 00 00 00 10 18 00 12 00 18 00 3F 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",151,"128 kbps, 96 kHz, 5.1 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 90 78 45 00 00 00 00 00","62 01 06 00 00 77 01 00 82 3E 00 00 AB 0A 18 00 12 00 18 00 3F 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",152,"768 kbps, 96 kHz, 7.1 channel 24 bit (A/V) CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 C0 78 45 00 00 00 00 00","62 01 08 00 00 77 01 00 00 77 01 00 00 40 18 00 12 00 18 00 3F 06 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Enumeration",{73647561-0000-0010-8000-00AA00389B71},"VBR, 1 passes"
"Codec Enumeration Setting",_VBRENABLED,1
"Codec Enumeration Setting",_PASSESUSED,1
Codec,{73647561-0000-0010-8000-00AA00389B71},1,"Windows Media Audio 9.2 Lossless"
"Codec Format",0,"VBR Quality 100, 44 kHz, 2 channel 16 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 63 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A FE 07 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 50 79 45 00 00 00 00 00","63 01 02 00 44 AC 00 00 64 FF FF 7F 3F 34 10 00 12 00 10 00 03 00 00 00 00 00 00 00 00 00 00 00 A1 01 00 00"
"Codec Format",1,"VBR Quality 100, 44 kHz, 2 channel 24 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 63 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 B0 79 45 00 00 00 00 00","63 01 02 00 44 AC 00 00 64 FF FF 7F 3F 34 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 A1 01 00 00"
"Codec Format",2,"VBR Quality 100, 48 kHz, 2 channel 24 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 63 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 10 7A 45 00 00 00 00 00","63 01 02 00 80 BB 00 00 64 FF FF 7F 00 30 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 A1 01 00 00"
"Codec Format",3,"VBR Quality 100, 48 kHz, 5.1 channel 24 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 63 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 70 7A 45 00 00 00 00 00","63 01 06 00 80 BB 00 00 64 FF FF 7F 00 30 18 00 12 00 18 00 3F 00 00 00 00 00 00 00 00 00 00 00 A1 01 00 00"
"Codec Format",4,"VBR Quality 100, 88 kHz, 2 channel 24 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 63 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 D0 7A 45 00 00 00 00 00","63 01 02 00 88 58 01 00 64 FF FF 7F 3F 34 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 A1 01 00 00"
"Codec Format",5,"VBR Quality 100, 88 kHz, 5.1 channel 24 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 63 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 30 7B 45 00 00 00 00 00","63 01 06 00 88 58 01 00 64 FF FF 7F 3F 34 18 00 12 00 18 00 3F 00 00 00 00 00 00 00 00 00 00 00 A1 01 00 00"
"Codec Format",6,"VBR Quality 100, 96 kHz, 2 channel 24 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 63 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 90 7B 45 00 00 00 00 00","63 01 02 00 00 77 01 00 64 FF FF 7F 00 30 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 A1 01 00 00"
"Codec Format",7,"VBR Quality 100, 96 kHz, 5.1 channel 24 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 63 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 F0 7B 45 00 00 00 00 00","63 01 06 00 00 77 01 00 64 FF FF 7F 00 30 18 00 12 00 18 00 3F 00 00 00 00 00 00 00 00 00 00 00 A1 01 00 00"
Codec,{73647561-0000-0010-8000-00AA00389B71},2,"Windows Media Audio 9.2"
"Codec Format",0,"VBR Quality 98, 44 kHz, stereo VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A FE 07 00 00 00 00 00 00 00 00 00 00 1C 00 00 00 00 00 00 00 80 7C 45 00 00 00 00 00","61 01 02 00 44 AC 00 00 62 FF FF 7F 71 2E 10 00 0A 00 00 88 00 00 0F 00 00 00 00 00"
"Codec Format",1,"VBR Quality 90, 44 kHz, stereo VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 1C 00 00 00 00 00 00 00 E0 7C 45 00 00 00 00 00","61 01 02 00 44 AC 00 00 5A FF FF 7F D5 22 10 00 0A 00 00 88 00 00 0F 00 00 00 00 00"
"Codec Format",2,"VBR Quality 75, 44 kHz, stereo VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 1C 00 00 00 00 00 00 00 40 7D 45 00 00 00 00 00","61 01 02 00 44 AC 00 00 4B FF FF 7F 6B 11 10 00 0A 00 00 88 00 00 0F 00 00 00 00 00"
"Codec Format",3,"VBR Quality 50, 44 kHz, stereo VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 1C 00 00 00 00 00 00 00 A0 7D 45 00 00 00 00 00","61 01 02 00 44 AC 00 00 32 FF FF 7F 9D 0B 10 00 0A 00 00 88 00 00 0F 00 00 00 00 00"
"Codec Format",4,"VBR Quality 25, 44 kHz, stereo VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 1C 00 00 00 00 00 00 00 00 7E 45 00 00 00 00 00","61 01 02 00 44 AC 00 00 19 FF FF 7F 9D 0B 10 00 0A 00 00 88 00 00 0F 00 00 00 00 00"
"Codec Format",5,"VBR Quality 10, 44 kHz, stereo VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 1C 00 00 00 00 00 00 00 60 7E 45 00 00 00 00 00","61 01 02 00 44 AC 00 00 0A FF FF 7F B6 08 10 00 0A 00 00 88 00 00 1F 00 00 00 00 00"
"Codec Format",6,"VBR Quality 98, 48 kHz, stereo VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 1C 00 00 00 00 00 00 00 C0 7E 45 00 00 00 00 00","61 01 02 00 80 BB 00 00 62 FF FF 7F AB 2A 10 00 0A 00 00 88 00 00 0F 00 00 00 00 00"
"Codec Format",7,"VBR Quality 90, 48 kHz, stereo VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 1C 00 00 00 00 00 00 00 20 7F 45 00 00 00 00 00","61 01 02 00 80 BB 00 00 5A FF FF 7F 00 20 10 00 0A 00 00 88 00 00 0F 00 00 00 00 00"
Codec,{73647561-0000-0010-8000-00AA00389B71},3,"Windows Media Audio 10 Professional"
"Codec Format",0,"VBR Quality 98, 44 kHz, 2 channel 24 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A FE 07 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 B0 7F 45 00 00 00 00 00","62 01 02 00 44 AC 00 00 62 FF FF 7F A9 45 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",1,"VBR Quality 90, 44 kHz, 2 channel 24 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 10 80 45 00 00 00 00 00","62 01 02 00 44 AC 00 00 5A FF FF 7F 71 2E 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",2,"VBR Quality 75, 44 kHz, 2 channel 24 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 70 80 45 00 00 00 00 00","62 01 02 00 44 AC 00 00 4B FF FF 7F D5 22 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",3,"VBR Quality 50, 44 kHz, 2 channel 24 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 D0 80 45 00 00 00 00 00","62 01 02 00 44 AC 00 00 32 FF FF 7F 39 17 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",4,"VBR Quality 25, 44 kHz, 2 channel 24 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 30 81 45 00 00 00 00 00","62 01 02 00 44 AC 00 00 19 FF FF 7F 39 17 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",5,"VBR Quality 10, 44 kHz, 2 channel 24 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 90 81 45 00 00 00 00 00","62 01 02 00 44 AC 00 00 0A FF FF 7F 9D 0B 18 00 12 00 18 00 03 00 00 00 00 00 00 00 00 00 00 00 E0 00 42 C0"
"Codec Format",6,"VBR Quality 98, 44 kHz, 5.1 channel 16 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 F0 81 45 00 00 00 00 00","62 01 06 00 44 AC 00 00 62 FF FF 7F A9 45 10 00 12 00 10 00 3F 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",7,"VBR Quality 90, 44 kHz, 5.1 channel 16 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 50 82 45 00 00 00 00 00","62 01 06 00 44 AC 00 00 5A FF FF 7F A9 45 10 00 12 00 10 00 3F 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
"Codec Format",8,"VBR Quality 75, 44 kHz, 5.1 channel 16 bit VBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 62 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 00 00 00 00 B0 82 45 00 00 00 00 00","62 01 06 00 44 AC 00 00 4B FF FF 7F 0D 3A 10 00 12 00 10 00 3F 00 00 00 00 00 00 00 00 00 00 00 E0 00 00 00"
